slide_name,average_clustering_coefficient,average_degree,average_closeness_centrality,average_betweenness_centrality,average_shortest_path,max_clique_num,max_clique_weight,average_neighbour_degree,average_degree_connectivity,average_eigenvector_centrality,average_load_centrality,average_harmonic_centrality,average_current_flow_closeness_centrality
TCGA-HM-A3JJ-01Z-00-DX1,0.4856581708451784,5332.255883797938,0.0034015968475427935,0.0681428524992985,296.2364379887745,19,11041,18.0,0.9473684210526314,0.2287021637899002,0.0,0.1028309258717993,154.02444036136055
TCGA-IR-A3L7-01Z-00-DX1,0.4173355316253281,3267.032994529919,0.0057749728788162105,0.0659109431850212,181.5018330294399,19,7936,18.0,0.9473684210526315,0.22569225948224428,0.0,0.15042549007763048,91.48690090424131
TCGA-IR-A3LA-01Z-00-DX1,0.35383645854266044,8358.924296066425,0.005324266023802347,0.02881317829220416,194.3935882806145,44,26827,43.0,0.9772727272727273,0.14862606005872384,0.0,0.3106252754475611,96.52501801580384
TCGA-IR-A3LB-01Z-00-DX1,0.41699099551466506,7119.429751050592,0.0051924010913032195,0.03406753121104064,197.76193752918326,37,17645,36.0,0.9729729729729731,0.16248279885580647,0.0,0.25006012243416853,99.20523113164204
TCGA-IR-A3LC-01Z-00-DX1,0.4042618558695948,11660.524905578459,0.005342146437563055,0.020558179304197448,191.1561459930888,62,41530,61.0,0.9838709677419353,0.12590133645604734,0.0,0.44436850395837835,95.3992591202576
TCGA-IR-A3LH-01Z-00-DX1,0.3594767232289515,3219.3717254735143,0.007329620399289999,0.05432333875169726,146.33507843061415,23,14503,22.0,0.9565217391304345,0.20333060273115144,0.0,0.23499928825787422,71.79238348514458
TCGA-IR-A3LI-01Z-00-DX1,0.4418755254148354,4415.850313989022,0.005321034870991494,0.052300687376554245,191.99349191256618,24,9354,23.0,0.9583333333333335,0.2023624971447097,0.0,0.15753417322266483,97.98026239195877
TCGA-JW-A5VK-01Z-00-DX1,0.5507235630713003,1065.4867838764985,0.0028454257298881243,0.29120696302922117,355.16226129216625,4,734,3.0,0.7500000000000001,0.4980128667656496,0.0,0.011103836793275972,225.724712134357
TCGA-JW-A5VL-01Z-00-DX1,0.4253133326191141,1476.4022423764593,0.003445483959257207,0.21020515624937133,295.28044847529185,6,1064,5.0,0.8333333333333335,0.4053928010703152,0.0,0.02793687301619738,168.1889608653337
TCGA-LP-A5U2-01Z-00-DX1,0.4038810386760121,9697.712818872225,0.003033942192827501,0.043255517849879174,334.40389030593883,30,18619,29.0,0.9666666666666667,0.1814312784821601,0.0,0.1341691694132899,170.0382168349565
TCGA-MA-AA3W-01Z-00-DX1,0.3657073466168934,9501.692934549703,0.005810439201544261,0.023630564019818785,179.27722518018282,54,42676,53.0,0.9814814814814815,0.13391022998837135,0.0,0.4435068167223321,88.22488242470429
TCGA-MA-AA3X-01Z-00-DX1,0.4162061950010143,4984.248846589685,0.003449816513007656,0.07174059283799966,293.19110862292257,18,8993,17.0,0.9444444444444444,0.23447557370284006,0.0,0.09136655344607196,152.32024722402315
TCGA-MA-AA3Y-01Z-00-DX1,0.41524834730450993,4727.408257217075,0.004985430443966433,0.053340124055160136,205.53948944422086,24,12134,23.0,0.9583333333333334,0.20223620252152744,0.0,0.16650286998837813,104.48580852874564
TCGA-MA-AA3Z-01Z-00-DX1,0.44726217121469125,2613.846545400115,0.005872108880499417,0.07709918903772384,174.2564363600076,16,4093,15.0,0.9375,0.24770891320628496,0.0,0.1090145228935772,90.57415881885761
TCGA-MA-AA41-01Z-00-DX1,0.3763579833565084,8011.990441894907,0.0031972449517682603,0.050096263927835276,320.4796176757959,26,24020,25.0,0.9615384615384618,0.19407643568541819,0.0,0.12998488797448304,162.29250605505968
TCGA-MA-AA42-01Z-00-DX1,0.6908977245293905,562.1085295187652,0.005436496337127537,0.26780217498645736,187.3695098395884,4,561,3.0,0.7500000000000001,0.49748644869106595,0.0,0.017557087688711188,121.05096720251504
TCGA-MU-A8JM-01Z-00-DX1,0.41713770995175986,3958.813263877477,0.003317654985216179,0.09363972793188077,304.5240972213444,14,8362,13.0,0.9285714285714286,0.2660808660844271,0.0,0.07610108840129513,160.06409629846286
TCGA-MY-A5BD-01Z-00-DX1,0.3982824029299702,6291.700411414551,0.006527354000826307,0.030643055422684022,157.29251028536362,41,19055,40.0,0.975609756097561,0.15445545334125738,0.0,0.33888828277978505,78.75723420374447
TCGA-MY-A5BF-01Z-00-DX1,0.40439913336888,7028.400865314524,0.0057369000331507925,0.031518955294347346,180.21540680293654,40,21094,39.0,0.9749999999999996,0.15589782039196676,0.0,0.2984660457416549,89.75845421754028
TCGA-MY-A913-01Z-00-DX1,0.5020546614421604,2045.1866463433917,0.00400723205131533,0.1351332762545169,255.6483307929239,9,5117,8.0,0.8888888888888888,0.3306478779701638,0.0,0.041742188102786355,138.96664474723968
TCGA-Q1-A6DT-01Z-00-DX1,0.43638052350008527,2572.8388110968067,0.00439856257450599,0.10117862609420857,233.894437372437,12,3017,11.0,0.9166666666666665,0.2854758080224159,0.0,0.05916920046598753,123.50969005441924
TCGA-Q1-A6DW-01Z-00-DX1,0.41613637726490577,3303.6110568058293,0.004987217706496334,0.07428035390985543,206.47569105036433,17,8526,16.0,0.9411764705882353,0.239723364023996,0.0,0.11584538611137798,106.19555554063761
TCGA-Q1-A73Q-01Z-00-DX1,0.43250715097669673,5115.378302849073,0.004581702534433487,0.05254029125919387,222.4077522977855,24,12615,23.0,0.9583333333333334,0.20239376826470798,0.0,0.13926300721795373,113.69003631689628
TCGA-Q1-A73S-01Z-00-DX1,0.42570983223548997,6325.015965180624,0.004548845656352558,0.043316558437126645,225.89342732787915,29,13253,28.0,0.9655172413793103,0.18363054221140834,0.0,0.16770146618527215,114.01671757665227
TCGA-UC-A7PG-01Z-00-DX1,0.5193933705684675,1587.1754266178086,0.0031548420114727877,0.21183085422945325,317.43508532356174,6,3252,5.0,0.8333333333333334,0.4079813000645167,0.0,0.027282792170483378,183.00465608065784
TCGA-VS-A8QA-01Z-00-DX1,0.4054356874546617,6473.915101458686,0.005485291269638615,0.0359235271526299,184.9690028988192,36,25044,35.0,0.9722222222222222,0.16557024539599444,0.0,0.2849846380568257,93.64045427420716
TCGA-VS-A958-01Z-00-DX1,0.49302736672039865,2239.9398173737773,0.00812102107351371,0.06690435849675444,124.44110096520983,19,5815,18.0,0.9473684210526315,0.2284067385466251,0.0,0.205157157487181,64.64012362507445
TCGA-VS-A9UB-01Z-00-DX1,0.3629259433976182,3008.6109491346674,0.011037526316993144,0.037792678923218026,94.0190921604583,33,15110,32.0,0.9696969696969697,0.17119400042355346,0.0,0.45594902271729276,46.90938975031801
TCGA-VS-A9UD-01Z-00-DX1,0.43090296588554916,3494.2535976275035,0.005821250192877149,0.06044870662165595,174.7126798813751,21,7393,20.0,0.9523809523809522,0.21670049062333444,0.0,0.15963151608244952,89.87620422857287
TCGA-VS-A9UQ-01Z-00-DX1,0.38846982855083234,6639.592538424981,0.004981466880133958,0.03797294638637309,207.4872668257808,33,13550,32.0,0.9696969696969697,0.17175658373038238,0.0,0.20900959133087219,103.8608262701807
TCGA-VS-A9UZ-01Z-00-DX1,0.3984885131920541,3721.9441305776404,0.005781019315309457,0.05696720448896659,177.2354347894115,22,8201,21.0,0.9545454545454547,0.21110283520770362,0.0,0.1581915152609353,90.53843116123855
TCGA-WL-A834-01Z-00-DX1,0.39130635920357837,6249.273832510758,0.005417084050149652,0.037153972096985365,189.371934318508,34,15570,33.0,0.9705882352941174,0.16967418960569808,0.0,0.2357690909777959,95.26654735520148
TCGA-ZJ-A8QO-01Z-00-DX1,0.4294338921605691,1396.6325967893836,0.007337574912585258,0.11284444015103669,139.6632596789384,11,3112,10.0,0.909090909090909,0.29863800508702654,0.0,0.09823394399505507,74.27592374473599
TCGA-ZJ-A8QR-01Z-00-DX1,0.4475462535764077,2474.6271325748266,0.006686361632444583,0.07257533845128641,154.66419578592672,17,4576,16.0,0.9411764705882353,0.2397097881153257,0.0,0.13731692878828483,79.43752415220088
TCGA-ZJ-AAX8-01Z-00-DX1,0.4852918702950105,2442.8158329886637,0.004563669289666313,0.10373888434855744,222.0741666353331,12,3873,11.0,0.9166666666666665,0.287064396231354,0.0,0.0682596132021062,118.47903273672027
TCGA-ZJ-AAXA-01Z-00-DX1,0.3727406128825221,6907.522716558391,0.0029907381750491776,0.06151098719083324,345.37613582791977,21,14251,20.0,0.9523809523809526,0.2155838648918914,0.0,0.091697283815038,175.21175980184535
TCGA-ZJ-AAXD-01Z-00-DX1,0.5006631772823041,3615.2039275119996,0.0033450991604685155,0.09906691423327293,301.2669939593334,13,8552,12.0,0.9230769230769229,0.27652514356912855,0.0,0.06303122578344703,159.90078805552625
TCGA-ZJ-AAXF-01Z-00-DX1,0.43658918780858896,5451.395683545229,0.004079829255397197,0.05632756281053512,247.79071288841942,23,15463,22.0,0.9565217391304348,0.20749392348069665,0.0,0.13536069216026766,127.45506589593761
TCGA-ZJ-AAXN-01Z-00-DX1,0.5405207016935918,1670.8024135365213,0.003629052460344703,0.17793491984524082,278.4670689227535,7,1124,6.0,0.8571428571428571,0.376827455824884,0.0,0.03226764461071392,156.85269884286257
TCGA-4T-AA8H-01Z-00-DX1,0.41943837117073945,7526.64745908509,0.004494873408812328,0.03703182136635528,228.0802260328816,34,18097,33.0,0.9705882352941179,0.16974689457860856,0.0,0.1961303219425745,114.81114143077576
TCGA-A6-2676-01Z-00-DX1,0.4421508260536353,1519.8546252585074,0.0032997910337190877,0.215559283581336,303.9709250517015,6,2497,5.0,0.8333333333333335,0.4076917268967826,0.0,0.03391139231398327,173.4620212821277
TCGA-A6-2679-01Z-00-DX1,0.4370923734341159,1338.7867393702115,0.0038617975786487623,0.20847241938682012,267.7573478740423,6,7108,5.0,0.8333333333333331,0.40444890102283476,0.0,0.040078273167172614,150.85095023498482
TCGA-A6-2684-01Z-00-DX1,0.4731676893967946,1121.0530406176404,0.0036564033215884155,0.2448110089952155,280.26326015441003,5,1640,4.0,0.8,0.44493861432985504,0.0,0.02578339694664645,163.24504952630076
TCGA-A6-2685-01Z-00-DX1,0.4580595613631896,2528.808291132909,0.003602947070930781,0.1276193993480256,280.97869901476776,10,3037,9.0,0.9,0.31459270017580776,0.0,0.04972023823565716,151.48255711598915
TCGA-A6-2686-01Z-00-DX1,0.418934110529053,5676.900174890984,0.0033654205985257147,0.0671577239809297,298.7842197311043,20,11991,19.0,0.9499999999999998,0.22304051329609664,0.0,0.12594706757908053,154.58355856428355
TCGA-A6-3809-01Z-00-DX1,0.6301337705816648,715.790010919044,0.0028974625702128834,0.3333333333333334,357.8950054595219,3,62,2.0,0.6666666666666666,0.5718856668303183,0.0,0.006209566453896642,253.52143887697267
TCGA-A6-4105-01Z-00-DX1,0.34150914989988457,5493.204487382755,0.0030461683279731787,0.07661194234615809,343.3252804614221,17,22829,16.0,0.9411764705882353,0.23869786570722895,0.0,0.0899178942383018,173.83027165929172
TCGA-A6-4107-01Z-00-DX1,0.40784684566237217,1728.7450185257112,0.003524752933878566,0.18693706744190225,288.12416975428516,7,2756,6.0,0.857142857142857,0.3766947096997659,0.0,0.04825350478112913,158.79375647990923
TCGA-A6-5661-01Z-00-DX1,0.4017279637571343,1638.211210192059,0.004471233341120242,0.1586786742202676,234.03017288457977,8,6070,7.0,0.875,0.3487800879585241,0.0,0.060066356389425625,125.39313708951148
TCGA-A6-5666-01Z-00-DX1,0.0,429.5041821682299,0.00232826603678638,nan,429.5041821682299,2,9,1.0,0.5,0.7071067811865476,0.0,0.00232826603678638,429.5041821682299
TCGA-A6-6137-01Z-00-DX1,0.3607847473779178,3920.145759337583,0.003696910004611617,0.08773461908393401,280.0104113812561,15,13092,14.0,0.9333333333333337,0.2553029044939606,0.0,0.09835577709748684,143.8046056253227
TCGA-A6-6142-01Z-00-DX1,0.6329253141565737,730.9690704104887,0.0028350788388397242,0.3333333333333333,365.48453520524436,3,33,2.0,0.6666666666666666,0.5720111838507821,0.0,0.006069921681222372,259.1946142796333
TCGA-A6-6652-01Z-00-DX1,0.762888198350013,926.3370795285612,0.0032394401127594365,0.26816437306809954,308.7790265095204,4,535,3.0,0.7499999999999999,0.49995327578294535,0.0,0.010047555228885428,203.9712733057775
TCGA-A6-6654-01Z-00-DX1,0.38308264856555624,3156.5281956705116,0.0032021772483756196,0.12154287730214182,315.6528195670511,11,5747,10.0,0.909090909090909,0.3004216226942663,0.0,0.06947704979426403,167.67335727146653
TCGA-AA-3532-01Z-00-DX1,0.3922643355494545,1542.3042034596388,0.016027592979320996,0.049679276463002194,64.26267514415163,25,6302,24.0,0.96,0.19756783784107068,0.0,0.47998734422380873,32.548333888648415
TCGA-AA-3538-01Z-00-DX1,0.4134813992608152,994.2541972702397,0.01857001045236123,0.0647104483950961,55.236344292791074,19,4438,18.0,0.9473684210526314,0.22703439563900313,0.0,0.4046960772070591,28.408117933729326
TCGA-AA-3560-01Z-00-DX1,0.4302538329458669,1554.4403102938047,0.015169876537774069,0.051956047234844455,67.58436131712196,24,5932,23.0,0.9583333333333334,0.2020297392251785,0.0,0.4436552898653434,34.40044978454532
TCGA-AA-3684-01Z-00-DX1,0.3686307493764195,5344.043005863939,0.004237003311118568,0.05754159732661391,254.4782383744732,22,17693,21.0,0.9545454545454546,0.20883268669377475,0.0,0.14820871632758267,124.2405470344423
TCGA-AA-3956-01Z-00-DX1,0.4009677652054178,1954.667417614431,0.013717388373711246,0.04587351529949405,75.17951606209353,27,10415,26.0,0.9629629629629632,0.19002464997166563,0.0,0.4438350571641649,37.94812297477841
TCGA-AA-A00J-01Z-00-DX1,0.4351327084658757,3059.234401538698,0.003965248319022619,0.09937169679436891,254.93620012822487,13,5166,12.0,0.9230769230769231,0.2760752235906224,0.0,0.07478372175245034,134.8361642249699
TCGA-AA-A01K-01Z-00-DX1,0.41122974880852164,1317.0222146321858,0.013291134051809879,0.0691434177301645,77.47189497836389,18,5858,17.0,0.9444444444444444,0.23291198946678834,0.0,0.29048963637382763,39.76414700908224
TCGA-AA-A024-01Z-00-DX1,0.7715867964117733,438.1888616958221,0.006915135415339764,0.2643322268765529,146.06295389860733,4,152,3.0,0.7499999999999999,0.4986916958699952,0.0,0.021824766445757395,95.49109298067415
TCGA-AU-6004-01Z-00-DX1,0.3698754576547089,3110.190716148756,0.003977281821477741,0.10086128305413909,259.18255967906305,13,7750,12.0,0.9230769230769234,0.27461049015192596,0.0,0.09008733805596851,134.68177326319318
TCGA-AY-4070-01Z-00-DX1,0.6305396656790123,673.3013454849898,0.003079949645078786,0.33333333333333365,336.650672742495,3,2151,2.0,0.6666666666666666,0.571901383373983,0.0,0.006598255532069678,238.51943959238668
TCGA-AY-5543-01Z-00-DX1,0.4552232101372302,3654.9527247817578,0.0033063979349086574,0.1002579489591911,304.57939373181324,13,7782,12.0,0.9230769230769231,0.27658760633719326,0.0,0.06689707740555408,161.41837865138456
TCGA-AY-6196-01Z-00-DX1,0.4501612561073148,3009.4371693475096,0.005790116384008828,0.06886589763124168,177.0257158439711,18,5086,17.0,0.9444444444444444,0.23337094938917893,0.0,0.1255357320579622,91.27274104624439
TCGA-AY-6386-01Z-00-DX1,0.4006778112566104,2575.727703359557,0.0051476362433113005,0.09086294967144296,198.13290025842747,14,7093,13.0,0.9285714285714286,0.2650713482255483,0.0,0.09681959610454202,103.73883539711433
TCGA-AY-A71X-01Z-00-DX1,0.3836016132858969,7785.202049943606,0.0032685830831079544,0.049985062948429415,311.40808199774455,26,14491,25.0,0.9615384615384612,0.19461478322839504,0.0,0.12413567457218673,158.5684260732658
TCGA-AZ-4308-01Z-00-DX1,0.4568479068264585,1881.628332804876,0.006572543448386379,0.09340557444840779,156.80236106707287,13,3859,12.0,0.9230769230769231,0.27402513858017125,0.0,0.09592663219844083,82.17054620956166
TCGA-AZ-4313-01Z-00-DX1,0.3631489801136313,3851.5126595569586,0.005121475957981269,0.06285333761422356,202.7111926082612,20,9232,19.0,0.95,0.22036868538599838,0.0,0.13106553565841667,102.79378094507828
TCGA-AZ-4315-01Z-00-DX1,0.3367011209081508,4552.806513702358,0.0050682620805071864,0.053775362083948654,206.94575062283423,23,11324,22.0,0.9565217391304346,0.20441154028887967,0.0,0.14501964036362117,103.54034252634544
TCGA-AZ-4614-01Z-00-DX1,0.3897592403048119,4274.989863462672,0.004568232453855789,0.06340939800442033,224.99946649803547,20,9278,19.0,0.9500000000000002,0.22115063349664088,0.0,0.12302404755368335,114.93731871906216
TCGA-AZ-4615-01Z-00-DX1,0.3824942019866913,6878.958948335516,0.005578623714547206,0.03307545492695051,185.917809414473,38,19271,37.0,0.9736842105263162,0.15969519252221193,0.0,0.2761439588731863,92.45793563088814
TCGA-AZ-4616-01Z-00-DX1,0.40028352668642214,5983.192452862663,0.006177332661359043,0.03411799887021717,166.1997903572963,37,20265,36.0,0.9729729729729726,0.16261214868082557,0.0,0.2952829742368209,83.37874982846523
TCGA-AZ-4681-01Z-00-DX1,0.3705410419995447,4154.806635660792,0.005794163703783359,0.05184456581130071,180.64376676786048,24,12224,23.0,0.9583333333333334,0.20060995863073514,0.0,0.18081530700872075,90.40243804348013
TCGA-AZ-4684-01Z-00-DX1,0.5818982984400467,1230.129711519238,0.004139021002317842,0.192532461544748,246.02594230384767,6,523,5.0,0.8333333333333334,0.4052953764283182,0.0,0.023767492838744575,143.2763126443225
TCGA-AZ-5403-01Z-00-DX1,0.4179249989789723,2094.8389296660994,0.004466095210635763,0.12081476669133817,232.759881074011,10,1722,9.0,0.9,0.31197422313573053,0.0,0.05115400966083561,123.65604925694261
TCGA-AZ-6598-01Z-00-DX1,0.3711501470904115,5254.374821346551,0.005954231177213217,0.04092408446412374,175.14582737821837,31,16396,30.0,0.967741935483871,0.17665095282555995,0.0,0.24916996383827708,87.1475264029811
TCGA-AZ-6599-01Z-00-DX1,0.4141809504049264,1451.1582115852893,0.0057200421390782305,0.1320117100625371,181.3947764481612,9,1464,8.0,0.8888888888888888,0.3285061685514547,0.0,0.0546202268918801,97.75555283213743
TCGA-AZ-6600-01Z-00-DX1,0.39432007645890327,4803.9905504558665,0.004740076544196154,0.05438037471709257,218.36320683890287,23,12784,22.0,0.9565217391304348,0.20561592114764676,0.0,0.14035565962193433,110.40822556240482
TCGA-AZ-6603-01Z-00-DX1,0.7380127327231287,823.0414299229835,0.003665700425050719,0.264885212140755,274.34714330766127,4,158,3.0,0.7500000000000001,0.4992170163772882,0.0,0.01143708088775048,180.29815611837455
TCGA-AZ-6605-01Z-00-DX1,0.437126734204801,4989.2793748919485,0.004702996586516648,0.052804629466099005,216.9251902126934,24,10716,23.0,0.9583333333333331,0.2024770102056527,0.0,0.14636633593073237,110.75964073360315
TCGA-AZ-6606-01Z-00-DX1,0.46235384432991383,2288.481156509423,0.0053396866627452005,0.09399165656845788,190.70676304245185,13,3506,12.0,0.9230769230769229,0.27526045169149244,0.0,0.07750005712584909,100.94825872803348
TCGA-AZ-6607-01Z-00-DX1,0.41324433090967877,2526.5026508975825,0.004491508599798305,0.10241932117001469,229.6820591725075,12,4446,11.0,0.9166666666666666,0.28506305374187263,0.0,0.06499145897160064,120.71837219287939
TCGA-CA-5254-01Z-00-DX1,0.5928824767290676,824.3574216206634,0.006123546966318976,0.19693893144852562,164.8714843241327,6,397,5.0,0.8333333333333334,0.4071854506428411,0.0,0.03849828833122158,96.30081930251082
TCGA-CA-5255-01Z-00-DX1,0.44731880270237057,2484.990189145537,0.007042178485373392,0.06809198231884872,146.17589347914915,18,3799,17.0,0.9444444444444442,0.23296568436544587,0.0,0.14775364287226636,75.17962515662111
TCGA-CA-5256-01Z-00-DX1,0.4750030288594476,2117.518829179094,0.008169269212089166,0.0692696977734314,124.55993112818187,18,4259,17.0,0.9444444444444442,0.2340436079515237,0.0,0.17630798456625732,64.58967768858601
TCGA-CA-5796-01Z-00-DX1,0.43891655316964107,2467.454732544228,0.00621687452743146,0.07659525179243666,164.49698216961505,16,4228,15.0,0.9375000000000002,0.24767171919950398,0.0,0.11294275240490374,85.5960379365721
TCGA-CA-5797-01Z-00-DX1,0.49215035582206473,700.6358411265338,0.007386726671361917,0.19256654804633855,140.1271682253068,6,907,5.0,0.8333333333333334,0.40361541369891984,0.0,0.04491314044251198,80.0903500092641
TCGA-CA-6715-01Z-00-DX1,0.6699711050623186,551.2316401621723,0.0054831845803317795,0.2646973372377636,183.74388005405743,4,103,3.0,0.75,0.4987777686764665,0.0,0.01702962338819805,120.59050741351038
TCGA-CA-6716-01Z-00-DX1,0.4779674191498779,1801.1278076928515,0.006898526210734881,0.09231450743239522,150.09398397440432,13,2396,12.0,0.9230769230769231,0.273680892518176,0.0,0.09855493154165568,78.45160100024269
TCGA-CA-6717-01Z-00-DX1,0.6084962188373116,753.5508027291681,0.006705865907741718,0.19491872203412594,150.7101605458336,6,731,5.0,0.833333333333333,0.4067776574402833,0.0,0.040343042927086854,88.1532069747099
TCGA-CA-6718-01Z-00-DX1,0.4435826403179533,3750.9246242994564,0.006264751450812903,0.05228963568029101,163.0836793173677,24,10196,23.0,0.9583333333333329,0.20239429239909146,0.0,0.1890223490499566,83.22894059825273
TCGA-CK-4947-01Z-00-DX1,0.3630908482384163,7278.165368059104,0.0046951171171713425,0.03703275131549882,220.55046569876097,34,16481,33.0,0.9705882352941176,0.1690662853289921,0.0,0.20534711871859268,110.12737382276201
TCGA-CK-4948-01Z-00-DX1,0.36057443102566517,5568.554001111815,0.004625607713585015,0.050014141374399974,222.74216004447254,26,18162,25.0,0.9615384615384618,0.19382235611122445,0.0,0.17859302814647587,112.33470394258346
TCGA-CK-4950-01Z-00-DX1,0.48150060668467415,3637.982718578801,0.003916016031212178,0.08267737814133666,259.85590846991425,15,3584,14.0,0.9333333333333332,0.2563122338083878,0.0,0.07013626218855477,136.16148412734827
TCGA-CK-5913-01Z-00-DX1,0.42555820412647516,5479.92079789497,0.004841940750150934,0.04672164639971595,210.76618453442194,27,14004,26.0,0.9629629629629627,0.1908043712363656,0.0,0.1659416580771391,107.18755229204278
TCGA-CK-5914-01Z-00-DX1,0.32644357379465727,4469.868382620355,0.006131127161036108,0.0456059737485777,171.91801471616716,27,13236,26.0,0.9629629629629629,0.18815644730353953,0.0,0.20507173916926505,85.20584894164735
TCGA-CK-5915-01Z-00-DX1,0.3941123232658285,5606.358250412282,0.0040268192982827996,0.05443552874399682,254.83446592783093,23,8171,22.0,0.9565217391304351,0.20635287150130213,0.0,0.11443921668981494,129.79586605821297
TCGA-CK-5916-01Z-00-DX1,0.4442508478926335,7176.367697718814,0.004123992163157703,0.0424979161998471,247.46095509375266,30,14115,29.0,0.9666666666666671,0.18113254979099003,0.0,0.17111080661268863,125.39374606540704
TCGA-CK-6746-01Z-00-DX1,0.4086482230484002,5992.605824332716,0.006040728534754022,0.03462167084626054,171.21730926664893,36,19238,35.0,0.9722222222222222,0.16432166512962926,0.0,0.27170629034865934,85.49742837218976
TCGA-CK-6748-01Z-00-DX1,0.4562815940577365,5931.237460559932,0.004117735748398701,0.05077290925303985,247.13489418999706,25,10325,24.0,0.9600000000000003,0.19860961314492923,0.0,0.13888643977039197,126.25512973922268
TCGA-CM-4743-01Z-00-DX1,0.5242015769853327,2329.4501581059294,0.003965838231473369,0.12027352600532497,258.8277953451032,10,2058,9.0,0.9,0.31310727777861713,0.0,0.044521627595790925,139.24640286483367
TCGA-CM-4744-01Z-00-DX1,0.37827976472331915,5782.534692688448,0.004509826686592383,0.04795687205583387,231.3013877075379,26,14280,25.0,0.9615384615384617,0.19277656278328897,0.0,0.14973989324031217,115.74937074955203
TCGA-CM-4746-01Z-00-DX1,0.3988364223911833,8095.059947543087,0.004563171512308815,0.03393921290985655,224.86277632064164,37,23216,36.0,0.9729729729729734,0.1626812195150184,0.0,0.21307092224371627,112.90891840697337
TCGA-CM-4747-01Z-00-DX1,0.4323602167196211,2343.5761746250964,0.006139962541657638,0.08215757496788004,167.39829818750687,15,5237,14.0,0.9333333333333331,0.2555620135326005,0.0,0.10763165649360938,87.01617375250872
TCGA-CM-4748-01Z-00-DX1,0.40837760707102927,3300.4062309539486,0.006930749812462506,0.05407012446165004,150.0184650433613,23,7331,22.0,0.9565217391304349,0.20529963317895855,0.0,0.20040406929313645,75.59668640282872
TCGA-CM-4750-01Z-00-DX1,0.43136618389707987,7343.379716630632,0.004754273273743484,0.03598860636392998,215.98175637148933,35,14822,34.0,0.971428571428571,0.16727850173361616,0.0,0.21220098405406937,108.51680966610044
TCGA-CM-4752-01Z-00-DX1,0.3909789640399945,3456.3247016354426,0.005372892260488879,0.0660556128488874,192.01803897974668,19,6333,18.0,0.947368421052632,0.22648020620040388,0.0,0.129927047294491,98.0951132720026
TCGA-CM-5341-01Z-00-DX1,0.47468248983103073,1432.7341689890025,0.0064873505306078435,0.11768098449581929,159.19268544322262,10,1772,9.0,0.9,0.31246418226044964,0.0,0.06704336982360595,85.3863878180046
TCGA-CM-5344-01Z-00-DX1,0.4137232385030421,4230.4104524896575,0.005422730581624529,0.05369739530285609,192.29138420407557,23,11301,22.0,0.9565217391304349,0.20523231997780497,0.0,0.15488169431165769,96.75782546684954
TCGA-CM-5348-01Z-00-DX1,0.4174794132636459,3181.1959556523675,0.004553672574226407,0.0817556339813929,227.22828254659765,15,4643,14.0,0.9333333333333336,0.2548949836729485,0.0,0.07981884800830578,117.49684996474232
TCGA-CM-5349-01Z-00-DX1,0.46610673756770116,4134.978693081131,0.0042447530601233095,0.06885063056228975,243.23404076947818,18,4989,17.0,0.9444444444444442,0.2331300237064412,0.0,0.09555178690948374,124.65541070652355
TCGA-CM-5860-01Z-00-DX1,0.3977474956080036,4384.1787646634975,0.00421227720802609,0.06746795914174349,243.56548692574984,19,11422,18.0,0.9473684210526314,0.22731285964353146,0.0,0.1134301402216721,124.78726077006478
TCGA-CM-5861-01Z-00-DX1,0.7055543946383012,624.0230475027188,0.004826880557250881,0.2640829840577807,208.00768250090627,4,145,3.0,0.7499999999999999,0.4993636783219412,0.0,0.014943237962653793,137.00334756923337
TCGA-CM-5862-01Z-00-DX1,0.4239077671810202,2560.1617172268107,0.005656189193690494,0.08187951386451638,182.86869408762948,15,3850,14.0,0.9333333333333338,0.25490593373031245,0.0,0.10060872982305714,94.55556639514909
TCGA-CM-5863-01Z-00-DX1,0.5187051621593433,1824.95309624308,0.005559427184309485,0.11118660948950891,182.4953096243079,11,1822,10.0,0.9090909090909091,0.29966621629138296,0.0,0.06822993922764908,98.16664070871452
TCGA-CM-5864-01Z-00-DX1,0.35423465727983044,4061.8380344695984,0.004584013081135683,0.06659842243457967,225.6576685816444,19,8506,18.0,0.9473684210526315,0.2261347220483494,0.0,0.11476685513548106,114.95413327644788
TCGA-CM-5868-01Z-00-DX1,0.392801548652003,4998.673141600758,0.003921043049197617,0.061988127542970436,263.08806008425023,20,6773,19.0,0.95,0.2207171782821137,0.0,0.09465840417086474,134.22695115479695
TCGA-CM-6161-01Z-00-DX1,0.3851648402583328,5039.76217824842,0.004898772095049336,0.04983873483608938,209.99009076035094,25,12045,24.0,0.96,0.197596208823635,0.0,0.1494150877869621,106.4298314812084
TCGA-CM-6162-01Z-00-DX1,0.40268849663487294,3083.6965750389763,0.0046991931055804705,0.08388872791151751,220.26404107421266,15,6086,14.0,0.9333333333333333,0.2550892966102929,0.0,0.09218473233003387,113.63276604351542
TCGA-CM-6163-01Z-00-DX1,0.37879587956246374,7824.155737457765,0.0028390988064848966,0.05756230300222253,355.6434426117167,23,17486,22.0,0.9565217391304348,0.20756933098425398,0.0,0.11073870313449743,182.80211706203298
TCGA-CM-6164-01Z-00-DX1,0.3988080895040928,5008.894330244391,0.006210549205259319,0.03998001898761287,166.96314434147965,31,13096,30.0,0.9677419354838707,0.1769909768296629,0.0,0.23621722954289306,83.55413496995475
