slide_name,average_clustering_coefficient,average_degree,average_closeness_centrality, average_betweenness_centrality,average_shortest_path}
TCGA-D8-A1XT-01Z-00-DX1,0.6182979394338401,1590.6834863090469,0.0025536212551420913,0.0,397.6708715772618
TCGA-D8-A1XZ-01Z-00-DX1,0.401971669060152,2936.1776889081875,0.002755363558222136,0.0,367.02221111352344
TCGA-D8-A1Y1-01Z-00-DX1,0.4118616807841761,6218.16811460148,0.003602747895674217,0.0,282.6440052091584
TCGA-D8-A27R-01Z-00-DX1,0.41077627760148566,5525.802630965988,0.004804703251953689,0.0,212.53087042176878
TCGA-D8-A27V-01Z-00-DX1,0.4759665647491598,3216.593362292976,0.0028256336194687447,0.0,357.39926247699725
TCGA-D8-A27W-01Z-00-DX1,0.48223305959102536,3378.3639520710153,0.0027073728218579987,0.0,375.3737724523351
TCGA-E2-A106-01Z-00-DX1,0.49629336675525887,1182.4244028317303,0.004484930695971254,0.0,236.48488056634602
TCGA-E2-A10B-01Z-00-DX1,0.48134408207666873,1573.1763970408972,0.004013194354070516,0.0,262.19606617348296
TCGA-E2-A14T-01Z-00-DX1,0.4851756365497275,1479.8060157081884,0.005547218973478327,0.0,184.97575196352352
TCGA-E2-A14X-01Z-00-DX1,0.3649106187742663,8243.182299555432,0.005253747173125261,0.0,196.2662452275103
TCGA-E2-A155-01Z-00-DX1,0.42887002595118817,6328.465875111064,0.004811729176468786,0.0,210.94886250370246
TCGA-E2-A159-01Z-00-DX1,0.39334092875923254,6146.304929285142,0.006342477488535043,0.0,161.74486656013502
TCGA-E2-A1AZ-01Z-00-DX1,0.3979887127316815,5590.882317857562,0.004412399326442884,0.0,232.95342991073176
TCGA-E2-A1B5-01Z-00-DX1,0.40863536620471014,2580.265492834583,0.004818347012203688,0.0,215.0221244028819
TCGA-E2-A1B6-01Z-00-DX1,0.39052317108372264,5349.0764989824465,0.0057174649934691795,0.0,184.45091375801545
TCGA-E2-A1LH-01Z-00-DX1,0.3302334792869513,4437.810613953571,0.005554915755598105,0.0,192.94828756319873
TCGA-E2-A1LK-01Z-00-DX1,0.3800870812433326,4014.6709271849218,0.004391469894307158,0.0,236.15711336381884
TCGA-E2-A2P6-01Z-00-DX1,0.44973592875791363,4324.128468631156,0.005229968092787599,0.0,196.55129402868891
TCGA-E2-A570-01Z-00-DX1,0.5030488853141765,2433.5070607705975,0.004191906374079042,0.0,243.3507060770597
TCGA-E2-A576-01Z-00-DX1,0.4639227305094217,1737.7770480585673,0.0035284531145247447,0.0,289.6295080097612
TCGA-E2-A9RU-01Z-00-DX1,0.5130815080484049,2812.8207316110693,0.00504272005969168,0.0,200.91576654364775
TCGA-E9-A295-01Z-00-DX1,0.5483312679714789,1719.8056759496994,0.004084290007013768,0.0,245.68652513567142
TCGA-E9-A3QA-01Z-00-DX1,0.3555347206761441,2961.9739104846612,0.008734410304437707,0.0,118.47895641938653
TCGA-EW-A1IY-01Z-00-DX1,0.5122479334386743,1933.6622847886479,0.004739833850308114,0.0,214.8513649765165
TCGA-EW-A1J1-01Z-00-DX1,0.43284131617498117,4370.660835395085,0.00513831829899555,0.0,198.66640160886743
TCGA-EW-A1J3-01Z-00-DX1,0.4492903360443937,2524.236534828715,0.0028023142813936018,0.0,360.6052192612451
TCGA-EW-A1OV-01Z-00-DX1,0.34379950403371884,10118.389276502412,0.0026086092157944626,0.0,389.16881832701614
TCGA-EW-A1OY-01Z-00-DX1,0.520290154791456,1791.7557075021646,0.003967116893318711,0.0,255.96510107173785
TCGA-EW-A1OZ-01Z-00-DX1,0.571606349085483,2028.7769265573104,0.0035153457699071654,0.0,289.8252752224729
TCGA-EW-A1P3-01Z-00-DX1,0.42936535303097667,3804.580375447428,0.0024054056166986446,0.0,422.7311528274923
TCGA-EW-A1P8-01Z-00-DX1,0.39699401475162516,3451.7910380119547,0.0026613799921960464,0.0,383.5323375568838
TCGA-EW-A1PA-01Z-00-DX1,0.39479635117439993,6013.265173843946,0.005980996055496169,0.0,171.80757639554145
TCGA-EW-A1PB-01Z-00-DX1,0.3354552193990272,5443.06850342943,0.005408189114985141,0.0,194.39530369390837
TCGA-EW-A1PC-01Z-00-DX1,0.5408740753387279,1933.0187212867083,0.004203572034559644,0.0,241.62734016083857
TCGA-EW-A1PE-01Z-00-DX1,0.4481491977740435,3018.449254472216,0.004742369510397146,0.0,215.60351817658693
TCGA-EW-A1PG-01Z-00-DX1,0.5421277894458916,1463.100473526261,0.004910005005336394,0.0,209.01435336089452
TCGA-EW-A1PH-01Z-00-DX1,0.3979101615802634,6856.219917453332,0.0026652749012439875,0.0,380.90110652518524
TCGA-EW-A2FR-01Z-00-DX1,0.4484282290823814,3157.8393624188657,0.004994522762498295,0.0,210.5226241612577
TCGA-EW-A3U0-01Z-00-DX1,0.4595469672897513,2628.0651043589537,0.0034942895494862363,0.0,292.00723381766153
TCGA-EW-A6S9-01Z-00-DX1,0.49492355188051523,1824.0690413212687,0.004477218343578416,0.0,228.0086301651586
TCGA-EW-A6SA-01Z-00-DX1,0.5483398864965168,1586.49987015222,0.003901529517169721,0.0,264.41664502537
TCGA-GM-A2DK-01Z-00-DX1,0.48429294815370405,2071.663270292928,0.005916488185233706,0.0,172.63860585774395
TCGA-GM-A2DM-01Z-00-DX1,0.47267938547417243,1794.788916793011,0.005136474269151828,0.0,199.42099075477896
TCGA-GM-A3NW-01Z-00-DX1,0.5314022431952748,1467.988574246236,0.0048813452358019566,0.0,209.712653463748
TCGA-GM-A3XG-01Z-00-DX1,0.5215130265406939,1098.7533170786353,0.005610625526257516,0.0,183.1255528464392
TCGA-LL-A6FR-01Z-00-DX1,0.480256729392746,1750.8098184801138,0.004686341908141749,0.0,218.8512273100143
TCGA-LL-A8F5-01Z-00-DX1,0.49178809556610514,2916.627376948975,0.004192849571311332,0.0,243.05228141241446
TCGA-OL-A5D7-01Z-00-DX1,0.3814121258397655,4740.5533332211335,0.0034126083236234108,0.0,296.284583326321
TCGA-WT-AB41-01Z-00-DX1,0.4854839476752434,2458.2610615771296,0.005014895007752114,0.0,204.85508846476085
TCGA-2W-A8YY-01Z-00-DX1,0.4156976167315508,3997.6956570159678,0.007202408452297148,0.0,142.77484489342734
TCGA-C5-A0TN-01Z-00-DX1,0.47935908147391515,3630.5141457090635,0.003942220909561709,0.0,259.3224389792189
TCGA-C5-A1BI-01Z-00-DX1,0.3645318819053526,5316.096815453049,0.0050545516479789335,0.0,204.46526213280916
TCGA-C5-A1BK-01Z-00-DX1,0.4074793279626268,4622.317012398357,0.005891913460112586,0.0,177.78142355378318
TCGA-C5-A1BQ-01Z-00-DX1,0.42179368920763916,2448.090133709131,0.006742447216275729,0.0,153.00563335682068
TCGA-C5-A1M5-01Z-00-DX1,0.34284212625517263,8021.808957553845,0.0051887901435724755,0.0,200.5452239388457
TCGA-C5-A1M7-01Z-00-DX1,0.32957357358541817,7031.599855422817,0.005324852249516125,0.0,195.3222182061892
TCGA-C5-A1MH-01Z-00-DX1,0.42061103772833547,3771.251366911441,0.003483149436508079,0.0,290.0962589931878
TCGA-C5-A1MP-01Z-00-DX1,0.37378413795058746,4683.896949315007,0.004851544591682669,0.0,212.90440678704587
TCGA-C5-A2LS-01Z-00-DX1,0.3891642484203015,6261.78802459932,0.006734628504404892,0.0,152.72653718534934
TCGA-C5-A2LY-01Z-00-DX1,0.4017723467991344,3369.099972747239,0.0036730537045771058,0.0,280.7583310622699
TCGA-C5-A7UE-01Z-00-DX1,0.3907555647703655,6636.18301696287,0.002810985859784121,0.0,368.67683427571484
TCGA-C5-A7UI-01Z-00-DX1,0.427624915133905,3881.5743316159064,0.0056146985197071085,0.0,184.83687293409074
TCGA-C5-A8YQ-01Z-00-DX1,0.370466204971053,3794.06183769655,0.006231454760965369,0.0,164.95921033463236
TCGA-C5-A907-01Z-00-DX1,0.467589616495611,787.2365549747635,0.0038109626234860703,0.0,262.4121849915878
TCGA-DR-A0ZL-01Z-00-DX1,0.37835491351233275,9034.190396315786,0.0046959720183395596,0.0,220.34610722721422
TCGA-DS-A0VK-01Z-00-DX1,0.41794727275757726,2607.6360301440736,0.005098317276633127,0.0,200.5873869341594
TCGA-DS-A0VN-01Z-00-DX1,0.4270922928282148,6713.550799867595,0.004433114525307374,0.0,231.50175171957218
TCGA-DS-A1O9-01Z-00-DX1,0.4061264522048078,6643.870403331567,0.004804165349034879,0.0,214.3184001074694
TCGA-DS-A1OC-01Z-00-DX1,0.3649004673899402,10315.309079418932,0.003386051358230593,0.0,303.3914435123215
TCGA-DS-A1OD-01Z-00-DX1,0.36779437777879037,7596.383653924279,0.005230160770966792,0.0,199.9048329980074
TCGA-DS-A3LQ-01Z-00-DX1,0.3658609249098683,5001.968856497457,0.004387014607341608,0.0,238.1889931665454
TCGA-DS-A7WF-01Z-00-DX1,0.41519756741010594,4069.1506733388137,0.004840314462708897,0.0,214.16582491256926
TCGA-EA-A1QS-01Z-00-DX1,0.40115975067270293,7747.849044578572,0.005178656209585315,0.0,198.66279601483518
TCGA-EA-A3HR-01Z-00-DX1,0.3894941712712201,4880.6255112310455,0.005530487793163356,0.0,187.7163658165786
TCGA-EA-A3HS-01Z-00-DX1,0.3957341357599572,5028.71506976105,0.0051318889171021636,0.0,201.14860279044183
TCGA-EA-A3HT-01Z-00-DX1,0.43650668413333626,3420.494897448576,0.006593269195021495,0.0,155.47704079311714
TCGA-EA-A3Y4-01Z-00-DX1,0.3686329039042906,5960.859871010425,0.005394585922245378,0.0,192.28580229065903
TCGA-EA-A44S-01Z-00-DX1,0.45735036715136707,6093.541030212372,0.005046963112630244,0.0,203.11803434041275
TCGA-EA-A50E-01Z-00-DX1,0.37606390000021894,5409.86336650755,0.004635513026563548,0.0,225.41097360448106
TCGA-EA-A5ZD-01Z-00-DX1,0.38627360275323475,10979.835126295406,0.004261237105289266,0.0,243.99633613989786
TCGA-EA-A5ZE-01Z-00-DX1,0.4344957716737208,8288.94408559045,0.004305339852882399,0.0,236.82697387401265
TCGA-EA-A6QX-01Z-00-DX1,0.36597882698218115,8547.687564533273,0.005517408460690657,0.0,185.8192948811584
TCGA-EA-A78R-01Z-00-DX1,0.3838255562234129,9291.983154241003,0.005846453816056371,0.0,175.32043687247167
TCGA-EX-A1H6-01Z-00-DX1,0.3935252310370924,7789.606600839024,0.0035020137296322374,0.0,288.5039481792236
TCGA-EX-A69L-01Z-00-DX1,0.34615368795576845,7719.731567143929,0.0027661624792896388,0.0,367.60626510209204
TCGA-EX-A69M-01Z-00-DX1,0.37255722942901887,10570.263134510555,0.003176403022175299,0.0,320.31100407607767
TCGA-EX-A8YF-01Z-00-DX1,0.36284692851332495,7966.8652246093125,0.003316679762394435,0.0,306.4178932542041
TCGA-FU-A3YQ-01Z-00-DX1,0.3926697757753514,2390.5094616119095,0.013742830181398113,0.0,74.70342067537219
TCGA-HG-A9SC-01Z-00-DX1,0.3883144877901767,5180.712504621285,0.005346853438806963,0.0,191.87824091189938
TCGA-HM-A3JJ-01Z-00-DX1,0.4856581708451784,5332.255883797938,0.0034015968475427935,0.0,296.2364379887745
TCGA-IR-A3L7-01Z-00-DX1,0.4173355316253281,3267.032994529919,0.0057749728788162105,0.0,181.5018330294399
TCGA-IR-A3LA-01Z-00-DX1,0.35383645854266044,8358.924296066425,0.005324266023802347,0.0,194.3935882806145
TCGA-IR-A3LB-01Z-00-DX1,0.41699099551466506,7119.429751050592,0.0051924010913032195,0.0,197.76193752918326
TCGA-IR-A3LC-01Z-00-DX1,0.4042618558695948,11660.524905578459,0.005342146437563055,0.0,191.1561459930888
TCGA-IR-A3LH-01Z-00-DX1,0.3594767232289515,3219.3717254735143,0.007329620399289999,0.0,146.33507843061415
TCGA-IR-A3LI-01Z-00-DX1,0.4418755254148354,4415.850313989022,0.005321034870991494,0.0,191.99349191256618
TCGA-JW-A5VK-01Z-00-DX1,0.5507235630713003,1065.4867838764985,0.0028454257298881243,0.0,355.16226129216625
TCGA-JW-A5VL-01Z-00-DX1,0.4253133326191141,1476.4022423764593,0.003445483959257207,0.0,295.28044847529185
TCGA-LP-A5U2-01Z-00-DX1,0.4038810386760121,9697.712818872225,0.003033942192827501,0.0,334.40389030593883
TCGA-MA-AA3W-01Z-00-DX1,0.3657073466168934,9501.692934549703,0.005810439201544261,0.0,179.27722518018282
TCGA-MA-AA3X-01Z-00-DX1,0.4162061950010143,4984.248846589685,0.003449816513007656,0.0,293.19110862292257
TCGA-MA-AA3Y-01Z-00-DX1,0.41524834730450993,4727.408257217075,0.004985430443966433,0.0,205.53948944422086
TCGA-MA-AA3Z-01Z-00-DX1,0.44726217121469125,2613.846545400115,0.005872108880499417,0.0,174.2564363600076
TCGA-MA-AA41-01Z-00-DX1,0.3763579833565084,8011.990441894907,0.0031972449517682603,0.0,320.4796176757959
TCGA-MA-AA42-01Z-00-DX1,0.6908977245293905,562.1085295187652,0.005436496337127537,0.0,187.3695098395884
TCGA-MU-A8JM-01Z-00-DX1,0.41713770995175986,3958.813263877477,0.003317654985216179,0.0,304.5240972213444
TCGA-MY-A5BD-01Z-00-DX1,0.3982824029299702,6291.700411414551,0.006527354000826307,0.0,157.29251028536362
TCGA-MY-A5BF-01Z-00-DX1,0.40439913336888,7028.400865314524,0.0057369000331507925,0.0,180.21540680293654
TCGA-MY-A913-01Z-00-DX1,0.5020546614421604,2045.1866463433917,0.00400723205131533,0.0,255.6483307929239
TCGA-Q1-A6DT-01Z-00-DX1,0.43638052350008527,2572.8388110968067,0.00439856257450599,0.0,233.894437372437
TCGA-Q1-A6DW-01Z-00-DX1,0.41613637726490577,3303.6110568058293,0.004987217706496334,0.0,206.47569105036433
TCGA-Q1-A73Q-01Z-00-DX1,0.43250715097669673,5115.378302849073,0.004581702534433487,0.0,222.4077522977855
TCGA-Q1-A73S-01Z-00-DX1,0.42570983223548997,6325.015965180624,0.004548845656352558,0.0,225.89342732787915
TCGA-UC-A7PG-01Z-00-DX1,0.5193933705684675,1587.1754266178086,0.0031548420114727877,0.0,317.43508532356174
TCGA-VS-A8QA-01Z-00-DX1,0.4054356874546617,6473.915101458686,0.005485291269638615,0.0,184.9690028988192
TCGA-VS-A958-01Z-00-DX1,0.49302736672039865,2239.9398173737773,0.00812102107351371,0.0,124.44110096520983
TCGA-VS-A9UB-01Z-00-DX1,0.3629259433976182,3008.6109491346674,0.011037526316993144,0.0,94.0190921604583
TCGA-VS-A9UD-01Z-00-DX1,0.43090296588554916,3494.2535976275035,0.005821250192877149,0.0,174.7126798813751
TCGA-VS-A9UQ-01Z-00-DX1,0.38846982855083234,6639.592538424981,0.004981466880133958,0.0,207.4872668257808
TCGA-VS-A9UZ-01Z-00-DX1,0.3984885131920541,3721.9441305776404,0.005781019315309457,0.0,177.2354347894115
TCGA-WL-A834-01Z-00-DX1,0.39130635920357837,6249.273832510758,0.005417084050149652,0.0,189.371934318508
TCGA-ZJ-A8QO-01Z-00-DX1,0.4294338921605691,1396.6325967893836,0.007337574912585258,0.0,139.6632596789384
TCGA-ZJ-A8QR-01Z-00-DX1,0.4475462535764077,2474.6271325748266,0.006686361632444583,0.0,154.66419578592672
TCGA-ZJ-AAX8-01Z-00-DX1,0.4852918702950105,2442.8158329886637,0.004563669289666313,0.0,222.0741666353331
TCGA-ZJ-AAXA-01Z-00-DX1,0.3727406128825221,6907.522716558391,0.0029907381750491776,0.0,345.37613582791977
TCGA-ZJ-AAXD-01Z-00-DX1,0.5006631772823041,3615.2039275119996,0.0033450991604685155,0.0,301.2669939593334
TCGA-ZJ-AAXF-01Z-00-DX1,0.43658918780858896,5451.395683545229,0.004079829255397197,0.0,247.79071288841942
TCGA-ZJ-AAXN-01Z-00-DX1,0.5405207016935918,1670.8024135365213,0.003629052460344703,0.0,278.4670689227535
TCGA-4T-AA8H-01Z-00-DX1,0.41943837117073945,7526.64745908509,0.004494873408812328,0.0,228.0802260328816
TCGA-A6-2676-01Z-00-DX1,0.4421508260536353,1519.8546252585074,0.0032997910337190877,0.0,303.9709250517015
TCGA-A6-2679-01Z-00-DX1,0.4370923734341159,1338.7867393702115,0.0038617975786487623,0.0,267.7573478740423
TCGA-A6-2684-01Z-00-DX1,0.4731676893967946,1121.0530406176404,0.0036564033215884155,0.0,280.26326015441003
TCGA-A6-2685-01Z-00-DX1,0.4580595613631896,2528.808291132909,0.003602947070930781,0.0,280.97869901476776
TCGA-A6-2686-01Z-00-DX1,0.418934110529053,5676.900174890984,0.0033654205985257147,0.0,298.7842197311043
TCGA-A6-3809-01Z-00-DX1,0.6301337705816648,715.790010919044,0.0028974625702128834,0.0,357.8950054595219
TCGA-A6-4105-01Z-00-DX1,0.34150914989988457,5493.204487382755,0.0030461683279731787,0.0,343.3252804614221
TCGA-A6-4107-01Z-00-DX1,0.40784684566237217,1728.7450185257112,0.003524752933878566,0.0,288.12416975428516
TCGA-A6-5661-01Z-00-DX1,0.4017279637571343,1638.211210192059,0.004471233341120242,0.0,234.03017288457977
TCGA-A6-5666-01Z-00-DX1,0.0,429.5041821682299,0.00232826603678638,0.0,429.5041821682299
TCGA-A6-6137-01Z-00-DX1,0.3607847473779178,3920.145759337583,0.003696910004611617,0.0,280.0104113812561
TCGA-A6-6142-01Z-00-DX1,0.6329253141565737,730.9690704104887,0.0028350788388397242,0.0,365.48453520524436
TCGA-A6-6652-01Z-00-DX1,0.762888198350013,926.3370795285612,0.0032394401127594365,0.0,308.7790265095204
TCGA-A6-6654-01Z-00-DX1,0.38308264856555624,3156.5281956705116,0.0032021772483756196,0.0,315.6528195670511
TCGA-AA-3532-01Z-00-DX1,0.3922643355494545,1542.3042034596388,0.016027592979320996,0.0,64.26267514415163
TCGA-AA-3538-01Z-00-DX1,0.4134813992608152,994.2541972702397,0.01857001045236123,0.0,55.236344292791074
TCGA-AA-3560-01Z-00-DX1,0.4302538329458669,1554.4403102938047,0.015169876537774069,0.0,67.58436131712196
TCGA-AA-3684-01Z-00-DX1,0.3686307493764195,5344.043005863939,0.004237003311118568,0.0,254.4782383744732
TCGA-AA-3956-01Z-00-DX1,0.4009677652054178,1954.667417614431,0.013717388373711246,0.0,75.17951606209353
TCGA-AA-A00J-01Z-00-DX1,0.4351327084658757,3059.234401538698,0.003965248319022619,0.0,254.93620012822487
TCGA-AA-A01K-01Z-00-DX1,0.41122974880852164,1317.0222146321858,0.013291134051809879,0.0,77.47189497836389
TCGA-AA-A024-01Z-00-DX1,0.7715867964117733,438.1888616958221,0.006915135415339764,0.0,146.06295389860733
TCGA-AU-6004-01Z-00-DX1,0.3698754576547089,3110.190716148756,0.003977281821477741,0.0,259.18255967906305
TCGA-AY-4070-01Z-00-DX1,0.6305396656790123,673.3013454849898,0.003079949645078786,0.0,336.650672742495
TCGA-AY-5543-01Z-00-DX1,0.4552232101372302,3654.9527247817578,0.0033063979349086574,0.0,304.57939373181324
TCGA-AY-6196-01Z-00-DX1,0.4501612561073148,3009.4371693475096,0.005790116384008828,0.0,177.0257158439711
TCGA-AY-6386-01Z-00-DX1,0.4006778112566104,2575.727703359557,0.0051476362433113005,0.0,198.13290025842747
TCGA-AY-A71X-01Z-00-DX1,0.3836016132858969,7785.202049943606,0.0032685830831079544,0.0,311.40808199774455
TCGA-AZ-4308-01Z-00-DX1,0.4568479068264585,1881.628332804876,0.006572543448386379,0.0,156.80236106707287
TCGA-AZ-4313-01Z-00-DX1,0.3631489801136313,3851.5126595569586,0.005121475957981269,0.0,202.7111926082612
TCGA-AZ-4315-01Z-00-DX1,0.3367011209081508,4552.806513702358,0.0050682620805071864,0.0,206.94575062283423
TCGA-AZ-4614-01Z-00-DX1,0.3897592403048119,4274.989863462672,0.004568232453855789,0.0,224.99946649803547
TCGA-AZ-4615-01Z-00-DX1,0.3824942019866913,6878.958948335516,0.005578623714547206,0.0,185.917809414473
TCGA-AZ-4616-01Z-00-DX1,0.40028352668642214,5983.192452862663,0.006177332661359043,0.0,166.1997903572963
TCGA-AZ-4681-01Z-00-DX1,0.3705410419995447,4154.806635660792,0.005794163703783359,0.0,180.64376676786048
TCGA-AZ-4684-01Z-00-DX1,0.5818982984400467,1230.129711519238,0.004139021002317842,0.0,246.02594230384767
TCGA-AZ-5403-01Z-00-DX1,0.4179249989789723,2094.8389296660994,0.004466095210635763,0.0,232.759881074011
TCGA-AZ-6598-01Z-00-DX1,0.3711501470904115,5254.374821346551,0.005954231177213217,0.0,175.14582737821837
TCGA-AZ-6599-01Z-00-DX1,0.4141809504049264,1451.1582115852893,0.0057200421390782305,0.0,181.3947764481612
TCGA-AZ-6600-01Z-00-DX1,0.39432007645890327,4803.9905504558665,0.004740076544196154,0.0,218.36320683890287
TCGA-AZ-6603-01Z-00-DX1,0.7380127327231287,823.0414299229835,0.003665700425050719,0.0,274.34714330766127
TCGA-AZ-6605-01Z-00-DX1,0.437126734204801,4989.2793748919485,0.004702996586516648,0.0,216.9251902126934
TCGA-AZ-6606-01Z-00-DX1,0.46235384432991383,2288.481156509423,0.0053396866627452005,0.0,190.70676304245185
TCGA-AZ-6607-01Z-00-DX1,0.41324433090967877,2526.5026508975825,0.004491508599798305,0.0,229.6820591725075
TCGA-CA-5254-01Z-00-DX1,0.5928824767290676,824.3574216206634,0.006123546966318976,0.0,164.8714843241327
TCGA-CA-5255-01Z-00-DX1,0.44731880270237057,2484.990189145537,0.007042178485373392,0.0,146.17589347914915
TCGA-CA-5256-01Z-00-DX1,0.4750030288594476,2117.518829179094,0.008169269212089166,0.0,124.55993112818187
TCGA-CA-5796-01Z-00-DX1,0.43891655316964107,2467.454732544228,0.00621687452743146,0.0,164.49698216961505
TCGA-CA-5797-01Z-00-DX1,0.49215035582206473,700.6358411265338,0.007386726671361917,0.0,140.1271682253068
TCGA-CA-6715-01Z-00-DX1,0.6699711050623186,551.2316401621723,0.0054831845803317795,0.0,183.74388005405743
TCGA-CA-6716-01Z-00-DX1,0.4779674191498779,1801.1278076928515,0.006898526210734881,0.0,150.09398397440432
TCGA-CA-6717-01Z-00-DX1,0.6084962188373116,753.5508027291681,0.006705865907741718,0.0,150.7101605458336
TCGA-CA-6718-01Z-00-DX1,0.4435826403179533,3750.9246242994564,0.006264751450812903,0.0,163.0836793173677
TCGA-CK-4947-01Z-00-DX1,0.3630908482384163,7278.165368059104,0.0046951171171713425,0.0,220.55046569876097
TCGA-CK-4948-01Z-00-DX1,0.36057443102566517,5568.554001111815,0.004625607713585015,0.0,222.74216004447254
TCGA-CK-4950-01Z-00-DX1,0.48150060668467415,3637.982718578801,0.003916016031212178,0.0,259.85590846991425
TCGA-CK-5913-01Z-00-DX1,0.42555820412647516,5479.92079789497,0.004841940750150934,0.0,210.76618453442194
TCGA-CK-5914-01Z-00-DX1,0.32644357379465727,4469.868382620355,0.006131127161036108,0.0,171.91801471616716
TCGA-CK-5915-01Z-00-DX1,0.3941123232658285,5606.358250412282,0.0040268192982827996,0.0,254.83446592783093
TCGA-CK-5916-01Z-00-DX1,0.4442508478926335,7176.367697718814,0.004123992163157703,0.0,247.46095509375266
TCGA-CK-6746-01Z-00-DX1,0.4086482230484002,5992.605824332716,0.006040728534754022,0.0,171.21730926664893
TCGA-CK-6748-01Z-00-DX1,0.4562815940577365,5931.237460559932,0.004117735748398701,0.0,247.13489418999706
TCGA-CM-4743-01Z-00-DX1,0.5242015769853327,2329.4501581059294,0.003965838231473369,0.0,258.8277953451032
TCGA-CM-4744-01Z-00-DX1,0.37827976472331915,5782.534692688448,0.004509826686592383,0.0,231.3013877075379
TCGA-CM-4746-01Z-00-DX1,0.3988364223911833,8095.059947543087,0.004563171512308815,0.0,224.86277632064164
TCGA-CM-4747-01Z-00-DX1,0.4323602167196211,2343.5761746250964,0.006139962541657638,0.0,167.39829818750687
TCGA-CM-4748-01Z-00-DX1,0.40837760707102927,3300.4062309539486,0.006930749812462506,0.0,150.0184650433613
TCGA-CM-4750-01Z-00-DX1,0.43136618389707987,7343.379716630632,0.004754273273743484,0.0,215.98175637148933
TCGA-CM-4752-01Z-00-DX1,0.3909789640399945,3456.3247016354426,0.005372892260488879,0.0,192.01803897974668
TCGA-CM-5341-01Z-00-DX1,0.47468248983103073,1432.7341689890025,0.0064873505306078435,0.0,159.19268544322262
TCGA-CM-5344-01Z-00-DX1,0.4137232385030421,4230.4104524896575,0.005422730581624529,0.0,192.29138420407557
TCGA-CM-5348-01Z-00-DX1,0.4174794132636459,3181.1959556523675,0.004553672574226407,0.0,227.22828254659765
TCGA-CM-5349-01Z-00-DX1,0.46610673756770116,4134.978693081131,0.0042447530601233095,0.0,243.23404076947818
TCGA-CM-5860-01Z-00-DX1,0.3977474956080036,4384.1787646634975,0.00421227720802609,0.0,243.56548692574984
TCGA-CM-5861-01Z-00-DX1,0.7055543946383012,624.0230475027188,0.004826880557250881,0.0,208.00768250090627
TCGA-CM-5862-01Z-00-DX1,0.4239077671810202,2560.1617172268107,0.005656189193690494,0.0,182.86869408762948
TCGA-CM-5863-01Z-00-DX1,0.5187051621593433,1824.95309624308,0.005559427184309485,0.0,182.4953096243079
TCGA-CM-5864-01Z-00-DX1,0.35423465727983044,4061.8380344695984,0.004584013081135683,0.0,225.6576685816444
TCGA-CM-5868-01Z-00-DX1,0.392801548652003,4998.673141600758,0.003921043049197617,0.0,263.08806008425023
TCGA-CM-6161-01Z-00-DX1,0.3851648402583328,5039.76217824842,0.004898772095049336,0.0,209.99009076035094
TCGA-CM-6162-01Z-00-DX1,0.40268849663487294,3083.6965750389763,0.0046991931055804705,0.0,220.26404107421266
TCGA-CM-6163-01Z-00-DX1,0.37879587956246374,7824.155737457765,0.0028390988064848966,0.0,355.6434426117167
TCGA-CM-6164-01Z-00-DX1,0.3988080895040928,5008.894330244391,0.006210549205259319,0.0,166.96314434147965
TCGA-CM-6165-01Z-00-DX1,0.4386312359696186,2965.850276224778,0.00453171721135318,0.0,228.14232894036752
TCGA-CM-6166-01Z-00-DX1,0.4531845961095928,2029.6123692926606,0.004583756643606293,0.0,225.51248547696235
TCGA-CM-6167-01Z-00-DX1,0.4411967955538212,4987.939169272148,0.005552076545865378,0.0,184.73848775082038
TCGA-CM-6168-01Z-00-DX1,0.37111652944359125,4486.5968612943225,0.004618059250505975,0.0,224.3298430647162
TCGA-CM-6169-01Z-00-DX1,0.40183954298536595,5824.006723747873,0.005852984385838266,0.0,176.4850522347843
TCGA-CM-6171-01Z-00-DX1,0.40901883524670285,3355.2185981044177,0.0039882407905870235,0.0,258.0937383157245
TCGA-CM-6172-01Z-00-DX1,0.4658965661563357,1696.3403146391495,0.004224440286604922,0.0,242.33433066273568
TCGA-CM-6674-01Z-00-DX1,0.39882867140359174,6232.431111300569,0.005140796661227693,0.0,201.04616488066307
TCGA-CM-6675-01Z-00-DX1,0.39142491956141984,5081.825038468139,0.0048833116352153105,0.0,211.74270993617242
TCGA-CM-6676-01Z-00-DX1,0.49045582639107677,1937.1514593460697,0.005852396753684648,0.0,176.10467812236993
TCGA-CM-6677-01Z-00-DX1,0.3887174520383097,6215.14657070575,0.0044508095550442215,0.0,230.19061372984274
TCGA-CM-6678-01Z-00-DX1,0.4913251522000418,1408.8908262808882,0.005875740233296412,0.0,176.11135328511102
TCGA-CM-6679-01Z-00-DX1,0.38981750267449156,5633.3322490047185,0.005287781438845467,0.0,194.25283617257662
TCGA-CM-6680-01Z-00-DX1,0.39870027641054434,4363.077944901755,0.004469851264679504,0.0,229.63568131061865
TCGA-D5-5537-01Z-00-DX1,0.4469693949386639,3409.585858763215,0.0057249112933342875,0.0,179.4518873033272
TCGA-D5-5538-01Z-00-DX1,0.4399831840868639,3346.0339469940163,0.004910575392426501,0.0,209.12712168712622
TCGA-D5-5539-01Z-00-DX1,0.4645585983587964,1281.5204413325418,0.00639859816436544,0.0,160.19005516656776
